"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.20417604321964e-32,1.56541546917238,0.981,0.857,1.96015776315293e-28,"5","Bambi"
1.90941826596841e-32,0.500515168698262,0.34,0.035,3.10815105334337e-28,"5","Trim47"
2.56043461771837e-32,1.11619692707788,1,0.936,4.16787547072197e-28,"5","Ssr4"
5.26747118331671e-32,1.05097353448347,0.962,0.759,8.57438959220294e-28,"5","Smim14"
7.98799717308931e-32,1.04926485480381,1,0.994,1.30028617983548e-27,"5","Serpinh1"
9.40455859951912e-32,0.659143426365952,0.491,0.086,1.53087404882972e-27,"5","Cyfip2"
1.33750021433707e-31,1.16247868552504,0.698,0.23,2.17718284889788e-27,"5","Pltp"
2.74044648176565e-31,0.636742535760926,0.538,0.113,4.46089878301812e-27,"5","Carmil1"
2.7854673783986e-31,0.966272665223351,0.792,0.266,4.53418379855724e-27,"5","Adamts2"
3.5178732169392e-31,1.22077364359542,0.925,0.614,5.72639402253363e-27,"5","Fkbp7"
3.81495210369052e-31,0.916829954506654,0.708,0.226,6.20997903438742e-27,"5","Vldlr"
4.74339633650143e-31,1.4719505865646,1,0.902,7.72130055655703e-27,"5","Dcn"
6.65875257987033e-31,0.821759467834981,0.481,0.092,1.08391174495129e-26,"5","Fxyd5"
8.78228763490183e-31,0.625084330576551,0.557,0.119,1.42958078120932e-26,"5","Ttc39b"
1.11338627270393e-30,0.909028139605029,0.632,0.176,1.81237017470746e-26,"5","Mmp16"
1.51856273240323e-30,1.02313998699587,0.651,0.197,2.47191641580598e-26,"5","Lhx8"
2.82994158071301e-30,0.32919297402841,0.264,0.018,4.60657890508463e-26,"5","Cpxm2"
3.77341164798873e-30,0.944984078872257,0.792,0.323,6.14235948059605e-26,"5","Tmem123"
4.89673438979644e-30,0.373412040641149,0.255,0.017,7.97090423971065e-26,"5","Phactr3"
6.3847632670542e-30,0.87467036569898,0.642,0.182,1.03931176461108e-25,"5","Slc13a5"
1.32078525949551e-29,0.917247788229365,1,0.998,2.14997424540679e-25,"5","Itm2b"
1.6513486278006e-29,0.535880855645258,0.415,0.064,2.68806529633382e-25,"5","Fam20c"
1.07795109810815e-28,0.321854853581236,0.264,0.021,1.75468879750045e-24,"5","Fetub"
1.67536853320363e-28,0.887878442079437,0.613,0.171,2.72716489834887e-24,"5","Cdkn1a"
2.27351330771168e-28,0.646394550436147,0.434,0.078,3.70082496229307e-24,"5","Rom1"
3.68308678632497e-28,1.16924117002838,0.774,0.321,5.99532867077979e-24,"5","Fkbp11"
4.66683441142572e-28,1.06505785486581,0.84,0.364,7.59667305491879e-24,"5","Lurap1l"
4.96412459137418e-28,0.70717198364957,0.368,0.053,8.08060200983889e-24,"5","Ramp1"
5.84103015633757e-28,0.747797314427713,0.585,0.148,9.50802888848629e-24,"5","Ppp2cb"
7.81912404074588e-28,0.509349925342245,0.321,0.038,1.27279701135261e-23,"5","LOC115485927"
2.35076763198374e-27,0.514055009140432,0.377,0.058,3.82657955134313e-23,"5","Pcsk6"
9.8008903287102e-27,0.814238419123051,0.632,0.197,1.59538892770745e-22,"5","P4ha1"
1.28748586091874e-26,0.907297591274807,0.66,0.219,2.09576948440353e-22,"5","Gprc5b"
2.1908889286947e-26,0.380729952281913,0.33,0.043,3.56632899812923e-22,"5","Itga10"
3.17803316296426e-26,0.6971783896229,0.472,0.102,5.17320238267323e-22,"5","Kcnn4"
6.25895872512093e-26,0.685751586155979,0.575,0.157,1.01883330127518e-21,"5","Lrrc15"
7.6212688206374e-26,0.994904663349271,0.972,0.734,1.24059013862336e-21,"5","Kdelr2"
1.21641031152274e-25,1.32014617120329,0.764,0.349,1.98007270509671e-21,"5","Car2"
1.35023585865661e-25,1.0542800126315,0.896,0.601,2.19791393072123e-21,"5","Vkorc1"
3.52380424872176e-25,0.420189551458047,0.33,0.046,5.73604855606927e-21,"5","5430425E15Rik"
3.62957929713389e-25,0.881855033597458,0.868,0.502,5.90822917987455e-21,"5","P3h4"
6.73463666250734e-25,0.753936526451655,0.689,0.237,1.09626415592294e-20,"5","Rcan2"
1.28445888871857e-24,0.931695538969884,0.651,0.206,2.09084217905609e-20,"5","Col27a1"
1.60123160917788e-24,0.686958437662496,0.745,0.3,2.60648481341975e-20,"5","Timp1"
2.05823117459639e-24,0.836635192265572,0.594,0.186,3.35038870600801e-20,"5","Bpgm"
2.40097047779105e-24,0.503910451734889,0.349,0.056,3.90829974374826e-20,"5","Fhod3"
4.0105685598152e-24,1.13897055835287,0.811,0.463,6.52840350166719e-20,"5","Ninj1"
5.04598758112959e-24,0.357859641394614,0.274,0.031,8.21385858456275e-20,"5","B4galnt3"
6.17624319155217e-24,0.899455280703904,0.906,0.616,1.00536886672086e-19,"5","Copz2"
1.51449744188588e-23,0.62516321335598,0.453,0.105,2.46529893590184e-19,"5","Adamts9"
2.69497037775561e-23,0.623812232385546,0.566,0.16,4.38687278091059e-19,"5","Pdgfa"
3.81893204984441e-23,0.516112830575387,0.462,0.107,6.21645759073673e-19,"5","Pycr1"
4.95427180204947e-23,1.90291762555508,0.679,0.27,8.06456363937613e-19,"5","Coch"
2.21098298920137e-22,0.552401320789915,0.538,0.152,3.59903810982199e-18,"5","Sgk3"
2.79144264300568e-22,0.487921299667441,0.387,0.076,4.54391033428465e-18,"5","Chst11"
3.18375697855102e-22,0.857017267588463,0.689,0.27,5.18251960968535e-18,"5","Pcsk5"
4.92490210242144e-22,0.383215215671508,0.321,0.051,8.01675564232162e-18,"5","LOC115488159"
8.62367287308834e-22,0.594513000515796,0.481,0.127,1.40376147028132e-17,"5","Specc1"
9.29161803957753e-22,0.898360394736562,0.811,0.434,1.51248958448243e-17,"5","Satb2"
1.96179950708738e-21,0.897471625948476,0.283,0.043,3.19341723763683e-17,"5","Mmp20"
2.2188737611879e-21,0.976144026202721,0.877,0.613,3.61188270846167e-17,"5","Snhg18"
3.33164037583523e-21,0.604839360585669,0.491,0.13,5.42324420378458e-17,"5","Tspan13"
5.81478796195272e-21,0.545033835476906,0.5,0.142,9.46531184446663e-17,"5","Plcd1"
1.00375602521688e-20,0.742841018440672,0.981,0.849,1.63391405784804e-16,"5","Cope"
1.54432746020927e-20,0.481786843051642,0.481,0.128,2.51385623972865e-16,"5","Fbxo28"
1.74200768697654e-20,0.375429470704912,0.311,0.052,2.83564011286042e-16,"5","Rerg"
5.29588303020018e-20,0.859868828541439,0.943,0.773,8.62063839655985e-16,"5","Fkbp10"
5.50227161445233e-20,1.11922188986829,0.708,0.316,8.9565977340055e-16,"5","Tmem119"
1.27020985047057e-19,0.718548710782414,0.585,0.217,2.06764759459599e-15,"5","Tmem238"
1.6108897403027e-19,0.861275606993907,0.981,0.808,2.62220631926474e-15,"5","Ckap4"
2.539778814149e-19,0.787364398807616,0.906,0.675,4.13425195367174e-15,"5","Selenos"
3.95855531720286e-19,0.403967354285096,0.292,0.051,6.44373634534281e-15,"5","Cspg5"
6.47901813750448e-19,0.504944338579995,0.377,0.087,1.05465457242298e-14,"5","Prex1"
1.70348690715493e-18,0.77495161558667,0.708,0.349,2.77293598746679e-14,"5","Mpg"
1.9910740162883e-18,0.842108615671379,0.811,0.435,3.2410702837141e-14,"5","Xbp1"
2.19937632670923e-18,0.759460231953292,0.792,0.49,3.58014478461728e-14,"5","Crtap"
4.42043264743112e-18,0.415745175009112,0.387,0.092,7.19558026348838e-14,"5","Galnt5"
6.30840689178928e-18,0.746825305943939,0.981,0.948,1.02688247384546e-13,"5","Slc25a5"
7.72753966476529e-18,0.562452906449318,0.481,0.151,1.25788890663049e-13,"5","Plpp5"
8.6978482585327e-18,0.59966331819911,0.557,0.207,1.41583573952395e-13,"5","Slc35a2"
1.24627608675757e-17,0.655924682543083,0.991,0.967,2.02868821402398e-13,"5","Dad1"
1.55505950592499e-17,0.67236827446725,0.877,0.585,2.5313258637447e-13,"5","Marc2"
1.71781674280307e-17,0.864773331273303,0.934,0.74,2.79626209393484e-13,"5","Cd9"
2.03224052413997e-17,0.46760740296188,0.425,0.115,3.30808112519505e-13,"5","Plxna1"
2.83103399202643e-17,0.773294297723896,0.736,0.387,4.60835713222062e-13,"5","Unc5b"
4.52005733370534e-17,0.429179576658262,0.358,0.085,7.35774932780554e-13,"5","Itpr1"
6.13114560569898e-17,0.370809071886518,0.349,0.081,9.9802788169568e-13,"5","Zfp469"
7.24670097587534e-17,0.325371141099223,0.264,0.046,1.17961798485299e-12,"5","Rab27b"
1.42652955586527e-16,0.428634340430726,0.321,0.071,2.32210481103749e-12,"5","AI606473"
1.46690938928234e-16,0.511340407105582,0.264,0.048,2.3878351038738e-12,"5","Ptprz1"
1.57038643815758e-16,0.608030935821713,0.962,0.768,2.55627504403291e-12,"5","Ndufa1"
1.66145837164927e-16,0.606748789272709,0.557,0.216,2.70452193737068e-12,"5","Gnb5"
4.75823061346319e-16,0.6889107736393,0.849,0.593,7.74544779259539e-12,"5","Sec13"
5.06184442935775e-16,0.450329411530045,0.396,0.11,8.23967036210854e-12,"5","Fras1"
7.6924735928805e-16,0.402134699060486,0.396,0.11,1.25218085144909e-11,"5","2510009E07Rik"
8.08961995748077e-16,0.595498313886786,0.462,0.153,1.31682833667872e-11,"5","Bhlhe40"
8.71478727732652e-16,0.691884089953387,0.717,0.371,1.41859307300321e-11,"5","Srm"
1.0680959348517e-15,0.714355701239891,0.745,0.414,1.7386465627516e-11,"5","Lrrc59"
1.23535551799086e-15,0.463040463279599,0.425,0.125,2.01091171218552e-11,"5","Ezr"
1.48919873308543e-15,0.750175008339134,0.849,0.601,2.42411769771647e-11,"5","Ift20"
2.23219849643241e-15,0.454457297152721,0.481,0.162,3.63357271249268e-11,"5","Dipk1c"
3.42238284757588e-15,0.673943467630206,0.849,0.574,5.57095479928402e-11,"5","Lhfp"
3.50753491137474e-15,0.562439777851582,0.604,0.252,5.70956532873581e-11,"5","Psd3"
3.73461199571282e-15,0.711902366918868,0.962,0.86,6.07920140662133e-11,"5","Ostc"
3.78255796940691e-15,0.59861449856726,0.708,0.348,6.15724786260057e-11,"5","P3h1"
4.28841767260967e-15,0.816330396315027,0.83,0.579,6.98068628747403e-11,"5","Cpe"
4.39846288590782e-15,0.409850342174975,0.434,0.135,7.15981788568076e-11,"5","Gpc1"
4.62905206360651e-15,0.69561596921367,0.764,0.496,7.53517094913868e-11,"5","Rnaset2a"
5.17589643022026e-15,0.428503049076866,0.415,0.127,8.42532420911254e-11,"5","Loxl3"
6.21393192207155e-15,0.576423296563835,0.679,0.331,1.01150383827481e-10,"5","Prrc1"
6.7207133294074e-15,0.36210222851831,0.311,0.074,1.09399771576094e-10,"5","Gm266"
8.11283096199574e-15,0.601395385721041,0.774,0.449,1.32060662399367e-10,"5","C1qtnf6"
8.59374594222496e-15,0.494591711706088,0.415,0.131,1.39888996447538e-10,"5","B4galt6"
1.94930518672759e-14,0.336416091326545,0.264,0.055,3.17307898295518e-10,"5","Ppfia2"
2.49614079868766e-14,0.538685285950891,0.575,0.245,4.06321799210378e-10,"5","Sh3glb2"
2.60963499565933e-14,0.666288509843161,0.915,0.656,4.24796384593425e-10,"5","Arl4a"
2.98845773552647e-14,0.666058102585482,0.575,0.273,4.86461150188999e-10,"5","Sh3pxd2a"
3.2505997151915e-14,0.461689273694592,0.415,0.132,5.29132621638873e-10,"5","Rhbdf1"
3.43789937065061e-14,0.592912564159588,0.972,0.937,5.59621259554506e-10,"5","Selenom"
3.5763091432419e-14,0.628157063856922,0.991,0.987,5.82151602336917e-10,"5","Sec61g"
3.73434973106281e-14,0.611526648659825,0.811,0.504,6.07877449222405e-10,"5","Erlec1"
3.93786462093467e-14,0.72780755412716,0.575,0.245,6.41005602995746e-10,"5","Ank"
4.17010358426446e-14,0.603787201383587,0.991,0.895,6.78809461446568e-10,"5","Ssr2"
4.22514814815577e-14,0.360131602558466,0.406,0.124,6.87769615556797e-10,"5","Fmnl3"
5.35695177095919e-14,0.678004500947181,0.698,0.406,8.72004609276737e-10,"5","Slc35b1"
5.89136388303457e-14,0.652381942728139,0.981,0.915,9.58996212880367e-10,"5","Rrbp1"
6.083953485638e-14,0.68990484453985,0.604,0.297,9.90345948392154e-10,"5","Shisa4"
1.18640363067123e-13,0.51768467933181,0.491,0.189,1.93122783000663e-09,"5","Slco3a1"
1.40332851433131e-13,1.00392265183316,0.972,0.847,2.28433815562851e-09,"5","Gsn"
1.43526429717057e-13,0.56744150854383,0.66,0.334,2.33632322293426e-09,"5","2310039H08Rik"
1.72491746309931e-13,0.554362784314399,0.604,0.278,2.80782064643306e-09,"5","Enho"
1.91473093452948e-13,0.557100684180823,0.755,0.42,3.11679901522709e-09,"5","Ptprs"
2.02418716397312e-13,0.484391247603678,0.594,0.268,3.29497186551544e-09,"5","1110008P14Rik"
2.7425529849432e-13,0.404478759952075,0.387,0.123,4.46432774889054e-09,"5","Impdh1"
3.23051825309241e-13,0.358447310522566,0.283,0.069,5.25863761238382e-09,"5","Ndrg4"
3.38156126934742e-13,0.356634616568191,0.368,0.109,5.50450543424374e-09,"5","Ell2"
3.55957489092387e-13,0.403936506045594,0.274,0.066,5.79427600744587e-09,"5","Cck"
3.77345058573661e-13,0.609577279592333,0.679,0.359,6.14242286346205e-09,"5","Atp6v1d"
3.90709484873301e-13,0.56545202773377,0.962,0.827,6.35996899476759e-09,"5","Ost4"
4.51273166879772e-13,0.349725470591639,0.34,0.097,7.34582461046893e-09,"5","Cdr2l"
4.5351171098955e-13,0.805370946106979,0.679,0.386,7.3822636314879e-09,"5","Map1b"
4.69350929643392e-13,0.362304663732821,0.34,0.098,7.64009443273513e-09,"5","Herc4"
5.20839891227992e-13,0.538674673646395,0.962,0.83,8.47823174940925e-09,"5","Tmed3"
5.57679010937592e-13,0.537206862210012,0.67,0.344,9.07789894004213e-09,"5","Gde1"
5.70131691576467e-13,0.38593274679909,0.368,0.113,9.28060367548172e-09,"5","Larp1b"
6.07731750823213e-13,0.272567915855766,0.255,0.056,9.89265743990027e-09,"5","Slc45a3"
6.15124141897702e-13,0.650628062015876,0.962,0.839,1.00129907818108e-08,"5","Emp3"
6.38901024332803e-13,0.656286412673522,0.811,0.564,1.04000308740894e-08,"5","Smap1"
6.64656029341678e-13,0.414000638455014,0.491,0.183,1.08192708456238e-08,"5","Nkd2"
7.70517569872902e-13,0.592969804154365,0.877,0.655,1.25424850023911e-08,"5","Fam104a"
7.88725160111751e-13,0.557386354901491,0.736,0.433,1.28388681562991e-08,"5","Sec61a1"
7.94408240935282e-13,0.68023926182146,0.745,0.467,1.29313773459445e-08,"5","Sp7"
9.15271480290578e-13,0.547524946626443,0.613,0.293,1.489878915617e-08,"5","Sh3pxd2b"
1.002480694156e-12,0.428386858649368,0.462,0.173,1.63183807394713e-08,"5","St3gal5"
1.31955698965923e-12,0.709047598614445,0.642,0.352,2.14797486776729e-08,"5","P4ha2"
1.40926048525816e-12,0.321046394585078,0.292,0.076,2.29399421790323e-08,"5","Nmnat2"
1.53950939598276e-12,0.545102139054998,0.755,0.466,2.50601339478074e-08,"5","Yipf5"
1.79364038751482e-12,0.43864760648241,0.642,0.303,2.91968782279663e-08,"5","Tmem263"
2.61931915904661e-12,0.533496012673948,0.708,0.395,4.26372772709607e-08,"5","Galk1"
3.4037395140612e-12,0.590507069578305,0.689,0.367,5.54060718098883e-08,"5","Insc"
3.45546422217854e-12,0.317996298225128,0.292,0.077,5.62480466086222e-08,"5","Itga11"
3.47080942224288e-12,0.436958648161586,0.491,0.196,5.64978357752696e-08,"5","Mtss1"
4.79291118404738e-12,0.551523268790986,0.887,0.627,7.80190082539233e-08,"5","Lman1"
6.04491978090052e-12,0.312246957178084,0.377,0.122,9.83992041934987e-08,"5","Nav1"
6.15224680796361e-12,0.488768807750877,1,0.971,1.00146273540032e-07,"5","Atp5g1"
6.62365268569789e-12,0.531427836824283,0.83,0.56,1.0781981841779e-07,"5","Hdlbp"
8.26256821854763e-12,0.495721314344059,0.623,0.297,1.34498085461518e-07,"5","Chn1"
8.71213510600221e-12,0.368336039332737,0.443,0.161,1.41816135255504e-07,"5","Dcbld1"
1.07935354124847e-11,0.399104088174871,0.415,0.152,1.75697169444426e-07,"5","Tmem132a"
1.11096232586552e-11,0.367008202109789,0.491,0.193,1.80842447404389e-07,"5","Arfip2"
1.27392713538919e-11,0.490429131393723,0.868,0.544,2.07369859098652e-07,"5","Efemp2"
1.48061842068508e-11,0.410801047343407,0.462,0.184,2.41015066519118e-07,"5","Lhfpl2"
1.58831811610239e-11,0.444966226762952,0.472,0.191,2.58546422939147e-07,"5","Itpripl2"
1.71582684949042e-11,0.666219144617339,0.67,0.399,2.79302294560051e-07,"5","Cdh2"
1.81656176667142e-11,0.556140793632274,1,0.999,2.95699924378774e-07,"5","Serf2"
1.99934670453517e-11,0.419721425599648,0.434,0.169,3.25453656564236e-07,"5","Prorsd1"
2.31703095798967e-11,0.530838779141893,0.802,0.51,3.77166299341558e-07,"5","Kdelr3"
2.71585931503938e-11,0.508098248698322,0.783,0.483,4.42087579302111e-07,"5","Sra1"
2.86464953573736e-11,0.677964050419382,0.698,0.422,4.66307651427328e-07,"5","Ptgis"
3.0470747676231e-11,0.334107577298282,0.33,0.104,4.96002830673688e-07,"5","Limk1"
3.07093368529098e-11,0.528775157544162,0.547,0.254,4.99886585291666e-07,"5","Tmtc2"
3.17500084277645e-11,0.331895850778697,0.33,0.102,5.16826637187151e-07,"5","Nrbp2"
3.37090450082799e-11,0.517552399715071,0.925,0.82,5.4871583464478e-07,"5","Ndufa8"
3.75682511234959e-11,0.386322799082824,0.453,0.181,6.11535991788267e-07,"5","Wwp1"
3.88610783923012e-11,0.491832963709544,0.896,0.627,6.3258063406988e-07,"5","Tgfb1"
4.89591183727387e-11,0.516154047489636,0.783,0.514,7.96956528871441e-07,"5","Hspg2"
5.01863617785971e-11,0.273002161725128,0.321,0.097,8.16933597032003e-07,"5","Papss2"
5.46791692439255e-11,0.475420392492875,0.557,0.276,8.90067516952619e-07,"5","Smpd1"
5.57363547325208e-11,0.357798125776189,0.358,0.123,9.07276382335973e-07,"5","Mbd2"
6.06481861953089e-11,0.515917753157622,0.745,0.495,9.87231174887239e-07,"5","Spop"
6.60297584018281e-11,0.607414211676491,0.953,0.964,1.07483240726496e-06,"5","Sec61b"
7.02296275787012e-11,0.470174222926916,0.462,0.198,1.1431978777261e-06,"5","Sec24d"
7.71249989665635e-11,0.286100015751736,0.283,0.081,1.25544073317772e-06,"5","March8"
7.88703377848233e-11,0.344846163106665,0.377,0.135,1.28385135846135e-06,"5","Dock1"
9.60751443883453e-11,0.399515621975408,0.736,0.391,1.56391120035348e-06,"5","Col5a1"
9.67898885988139e-11,0.414528690102198,0.528,0.234,1.57554580661149e-06,"5","Cd200"
9.94252299466778e-11,0.52118320099359,0.642,0.35,1.61844389307202e-06,"5","Bmp7"
1.04120310656565e-10,0.381616661446031,0.387,0.143,1.69487041686756e-06,"5","Myo1b"
1.06361397678594e-10,0.314814440873564,0.321,0.099,1.73135083141215e-06,"5","Aox3"
1.2782044477599e-10,0.344976411383816,0.358,0.125,2.08066120006357e-06,"5","Frmd6"
1.35559311993007e-10,0.506636852431999,0.575,0.289,2.20663448062217e-06,"5","Aga"
1.53724955674971e-10,0.400734755870148,1,0.97,2.50233482847718e-06,"5","Rpl36al"
1.80699868809353e-10,0.303903387631596,0.425,0.167,2.94143246447865e-06,"5","Ibsp"
1.85646753469691e-10,0.376908342060675,0.406,0.155,3.02195785297963e-06,"5","Tmem97"
1.85701019396626e-10,0.489907069132281,0.792,0.503,3.02284119373827e-06,"5","Card19"
2.26603183937791e-10,0.519199458686544,0.708,0.452,3.68864662813936e-06,"5","Golgb1"
2.53507414343871e-10,0.335568349518654,0.358,0.125,4.12659369068953e-06,"5","Fat3"
2.56095555429133e-10,0.447962396986128,0.585,0.293,4.16872345127542e-06,"5","Leprotl1"
2.72768452663853e-10,0.32563366408073,0.264,0.076,4.4401248724622e-06,"5","Gne"
2.95223424946999e-10,0.427845397378666,0.519,0.242,4.80564691128725e-06,"5","Slc39a13"
2.96062690059108e-10,0.323062996406501,0.34,0.117,4.81930846878216e-06,"5","Yipf6"
3.73722227252833e-10,0.440851324613708,0.425,0.177,6.08345041522161e-06,"5","Hist1h2al"
3.84926716224157e-10,0.536413285612352,0.802,0.572,6.26583708669682e-06,"5","Mrps16"
3.87398839716536e-10,0.33053489899533,0.368,0.135,6.30607831290578e-06,"5","Cog6"
4.23265261217373e-10,0.570218147037126,0.585,0.341,6.8899119220964e-06,"5","Pkig"
4.31531604275295e-10,0.443390981607905,0.726,0.428,7.02447145439326e-06,"5","Stt3a"
4.63972532362491e-10,0.579706750010195,0.604,0.356,7.55254488179662e-06,"5","Pard6g"
6.03885442354324e-10,0.414195625476331,0.509,0.239,9.83004723064369e-06,"5","Nol12"
6.04257409085592e-10,0.357220007138563,0.462,0.197,9.83610210509527e-06,"5","Ufsp2"
6.96288772633012e-10,0.364658070622777,0.349,0.125,1.13341886409202e-05,"5","Hspa2"
7.10608277714859e-10,0.489482290399688,0.726,0.445,1.15672815446425e-05,"5","Tram1"
7.68444161015623e-10,0.44547021178346,0.717,0.459,1.25087340530123e-05,"5","Yif1a"
9.1397435485068e-10,0.411740913852797,0.377,0.147,1.48776745482594e-05,"5","Ptprk"
1.05341565967193e-09,0.511272175755352,0.726,0.47,1.71475001081396e-05,"5","Pdgfrl"
1.08356948781013e-09,0.350995386597935,0.387,0.151,1.76383441225733e-05,"5","Stimate"
1.11631843358342e-09,0.534651114459666,0.925,0.78,1.81714314618709e-05,"5","Erp29"
1.27075530877895e-09,0.290281089528973,0.387,0.146,2.06853549163038e-05,"5","Mars"
1.37382743406646e-09,0.494508860098594,0.557,0.305,2.23631629717338e-05,"5","Gtf2e2"
1.50907190052555e-09,0.472894975917988,0.726,0.455,2.4564672396755e-05,"5","Tvp23b"
1.62318560621199e-09,0.539117650246952,0.83,0.638,2.64222152979188e-05,"5","Prdx4"
1.78440239994639e-09,0.27481039361451,0.292,0.093,2.90465022663273e-05,"5","Frmd4b"
1.96582408809446e-09,0.371888056927399,0.462,0.207,3.19996845060016e-05,"5","Arfgap1"
1.97309707276253e-09,0.425974141180955,0.509,0.243,3.21180741504284e-05,"5","Tmem219"
2.14339904301906e-09,0.40624538245562,0.538,0.267,3.48902496222643e-05,"5","Tmem45a"
2.29658308596403e-09,0.462543770084274,0.962,0.89,3.73837794733224e-05,"5","Cycs"
2.4169182704776e-09,0.306837817940512,0.377,0.145,3.93425956068344e-05,"5","Pfkm"
2.43578378307023e-09,0.478898563726816,0.67,0.395,3.96496884208172e-05,"5","Gorasp2"
2.55917776578558e-09,0.293255328537573,0.255,0.076,4.16582956714576e-05,"5","1700066M21Rik"
2.60538546495607e-09,0.300264122326487,0.33,0.117,4.24104645985548e-05,"5","Tom1"
2.64396260687717e-09,0.367561951360022,0.481,0.22,4.30384233147466e-05,"5","Tmem42"
2.9875885733829e-09,0.300086775949432,0.481,0.212,4.86319667975269e-05,"5","Cndp2"
3.08073841307356e-09,0.460771158251692,0.557,0.304,5.01482598880114e-05,"5","Glrx"
3.25712689832834e-09,0.455509650635725,0.915,0.733,5.30195116509887e-05,"5","Ddost"
3.3050427239658e-09,0.431336696186997,0.887,0.681,5.37994854607152e-05,"5","Sdf4"
3.32926655943049e-09,0.372776267244876,0.425,0.185,5.41938010544095e-05,"5","Homer2"
3.41602862219852e-09,0.46449094895378,0.783,0.525,5.56061139121475e-05,"5","Tusc3"
3.5968060782264e-09,0.600224842013104,0.764,0.532,5.85488093413694e-05,"5","Bmp1"
3.87995382414034e-09,0.390756966857798,0.387,0.155,6.31578883493565e-05,"5","Panx3"
4.47113797768179e-09,0.350435571383227,0.538,0.264,7.27811840007042e-05,"5","Commd9"
4.67151044621916e-09,0.632554401098691,0.849,0.638,7.60428470435554e-05,"5","Neat1"
5.99029878078928e-09,0.452430934175333,0.651,0.404,9.75100835536879e-05,"5","Sdhaf4"
6.6479516959039e-09,0.54907261319018,0.802,0.625,0.000108215357705924,"5","Surf4"
6.69237657504251e-09,0.446497549939018,0.453,0.217,0.000108938505888542,"5","Dnajc9"
7.12795772358455e-09,0.337561481368095,0.425,0.186,0.000116028895824509,"5","Gatad2a"
7.35716411278358e-09,0.480703060573564,0.566,0.313,0.000119759917427891,"5","Cd1d1"
8.18111129432566e-09,0.437032588916587,0.396,0.17,0.000133172129649033,"5","Loxl2"
8.79186638174854e-09,0.418890947275504,0.387,0.166,0.000143114000962103,"5","Gpcpd1"
8.91426461496669e-09,0.397154406629381,0.491,0.242,0.000145106399402428,"5","Tmem248"
9.83080513301648e-09,0.479129783382874,0.821,0.627,0.000160025845955242,"5","Timm10b"
1.09116288241642e-08,0.344070724139488,0.321,0.117,0.000177619493999745,"5","Lratd1"
1.10834122506947e-08,0.282788749028802,0.425,0.181,0.000180415784616808,"5","Rnf121"
1.10835733896973e-08,0.261236999349775,0.292,0.1,0.000180418407637492,"5","Ap1s2"
1.39559680355677e-08,0.313123320013075,0.283,0.098,0.000227175247682971,"5","Ank3"
1.55489149968476e-08,0.572535343903216,0.764,0.483,0.000253105238318685,"5","Irx5"
1.60583690003901e-08,0.388879514431418,0.594,0.337,0.000261398130588351,"5","Gpr180"
1.72402033078618e-08,0.4920858766088,0.585,0.35,0.000280636029445374,"5","Dnlz"
1.73778343587921e-08,0.297338509048876,0.302,0.109,0.000282876387692417,"5","Sdk2"
1.80423628541209e-08,0.346680180869975,0.519,0.261,0.00029369358253938,"5","Fam114a1"
1.96640151784953e-08,0.505072376124477,0.717,0.474,0.000320090839075547,"5","Gsr"
2.03114585178061e-08,0.415064081710848,0.66,0.407,0.000330629921752848,"5","Ikbip"
2.20554194328432e-08,0.333633186820947,1,0.968,0.000359018117527821,"5","Cox6a1"
2.22377749213844e-08,0.366418943985028,0.877,0.646,0.000361986500170296,"5","Atp6v0b"
2.5764710905209e-08,0.483374718820197,0.887,0.732,0.000419397964114992,"5","Hcfc1r1"
2.74152037884955e-08,0.313393766173936,0.358,0.147,0.00044626468726913,"5","Rnaset2b"
2.81072035896319e-08,0.426012084872528,0.925,0.779,0.000457529060032027,"5","Gpx8"
3.0711246755878e-08,0.311712482329602,0.33,0.128,0.000499917674692182,"5","Tnfrsf11b"
3.47334027708074e-08,0.464603542512163,0.67,0.405,0.000565390330303203,"5","Rpn1"
3.47456834140637e-08,0.270920160744343,0.321,0.123,0.000565590234614129,"5","Phldb1"
3.82275512034229e-08,0.275425915974916,0.358,0.146,0.000622268078489318,"5","Zdhhc12"
3.89688308572433e-08,0.306635951660912,0.292,0.107,0.000634334628694206,"5","Ano10"
4.16703161596582e-08,0.307371457688002,0.33,0.131,0.000678309406446917,"5","Gga2"
4.67356794572142e-08,0.374198342314074,0.594,0.341,0.000760763390204533,"5","Mien1"
4.82554216937781e-08,0.425102265173375,0.726,0.464,0.00078550175433132,"5","Sema5a"
5.13344963396803e-08,0.298810525184989,0.321,0.125,0.000835622931417316,"5","Pcdh18"
5.45481316748859e-08,0.346066169442146,1,0.995,0.000887934487403792,"5","Ppib"
5.66391761891433e-08,0.354339591361917,0.434,0.205,0.000921972510006874,"5","Ankrd6"
5.81252369354498e-08,0.478563092258989,0.547,0.325,0.000946162606835251,"5","Gnai1"
6.00056161415837e-08,0.441110881500666,0.575,0.335,0.000976771419552699,"5","Cdk5rap3"
6.40066003538848e-08,0.260458132494552,0.274,0.097,0.00104189944056054,"5","Rcan3"
7.67438882868894e-08,0.425295221759022,0.623,0.382,0.00124923701353398,"5","Tmem128"
7.99690945226349e-08,0.325522955793764,0.406,0.182,0.00130173692063945,"5","Myo10"
8.1200629322665e-08,0.461658394862922,0.745,0.55,0.00132178384411434,"5","Chmp4b"
